,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
811,Shot Chart Detail,0021901234,478,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,5,12,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-2,1,1,20200731,POR,MEM
812,Shot Chart Detail,0021901234,495,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,4,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,-1,1,0,20200731,POR,MEM
813,Shot Chart Detail,0021901234,548,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,0,32,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-135,211,1,0,20200731,POR,MEM
814,Shot Chart Detail,0021901234,629,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,7,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,13,1,1,20200731,POR,MEM
815,Shot Chart Detail,0021901234,658,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,6,1,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,13,1,0,20200731,POR,MEM
816,Shot Chart Detail,0021901234,664,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,5,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,121,148,1,0,20200731,POR,MEM
817,Shot Chart Detail,0021901234,703,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,2,34,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,61,245,1,0,20200731,POR,MEM
818,Shot Chart Detail,0021901234,721,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,11,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,17,1,1,20200731,POR,MEM
819,Shot Chart Detail,0021901234,748,1629630,Ja Morant,1610612763,Memphis Grizzlies,5,3,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,37,-9,378,1,0,20200731,POR,MEM
820,Shot Chart Detail,0021901234,789,1629630,Ja Morant,1610612763,Memphis Grizzlies,5,0,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-134,206,1,0,20200731,POR,MEM
821,Shot Chart Detail,0021901234,798,1629630,Ja Morant,1610612763,Memphis Grizzlies,5,0,18,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,0,1,0,20200731,POR,MEM
822,Shot Chart Detail,0021901246,11,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,11,14,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-1,64,1,1,20200802,MEM,SAS
823,Shot Chart Detail,0021901246,89,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,4,18,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-63,113,1,0,20200802,MEM,SAS
824,Shot Chart Detail,0021901246,97,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,3,30,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-36,67,1,1,20200802,MEM,SAS
825,Shot Chart Detail,0021901246,249,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,6,6,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-13,63,1,0,20200802,MEM,SAS
826,Shot Chart Detail,0021901246,276,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,4,24,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-22,32,1,0,20200802,MEM,SAS
827,Shot Chart Detail,0021901246,336,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,1,1,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,31,1,0,20200802,MEM,SAS
828,Shot Chart Detail,0021901246,395,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,10,22,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-20,136,1,0,20200802,MEM,SAS
829,Shot Chart Detail,0021901246,401,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,10,11,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-30,61,1,1,20200802,MEM,SAS
830,Shot Chart Detail,0021901246,480,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,4,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,13,1,1,20200802,MEM,SAS
831,Shot Chart Detail,0021901246,533,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,0,59,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-138,205,1,0,20200802,MEM,SAS
832,Shot Chart Detail,0021901246,543,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,0,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,13,1,1,20200802,MEM,SAS
833,Shot Chart Detail,0021901246,614,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,7,52,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-59,4,1,0,20200802,MEM,SAS
834,Shot Chart Detail,0021901246,636,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,5,55,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,33,82,1,1,20200802,MEM,SAS
835,Shot Chart Detail,0021901246,666,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,4,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-124,240,1,0,20200802,MEM,SAS
836,Shot Chart Detail,0021901246,670,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,3,37,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,61,53,1,1,20200802,MEM,SAS
837,Shot Chart Detail,0021901246,680,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,2,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,4,1,1,20200802,MEM,SAS
838,Shot Chart Detail,0021901246,685,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,2,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,1,1,1,20200802,MEM,SAS
839,Shot Chart Detail,0021901246,702,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,3,1,1,20200802,MEM,SAS
840,Shot Chart Detail,0021901253,26,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,9,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-44,251,1,0,20200803,NOP,MEM
841,Shot Chart Detail,0021901253,49,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,8,58,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-11,71,1,1,20200803,NOP,MEM
842,Shot Chart Detail,0021901253,75,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,7,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-4,258,1,0,20200803,NOP,MEM
843,Shot Chart Detail,0021901253,106,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,5,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,13,143,1,0,20200803,NOP,MEM
844,Shot Chart Detail,0021901253,181,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Back Court(BC),Back Court Shot,41,5,413,1,0,20200803,NOP,MEM
845,Shot Chart Detail,0021901253,244,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,7,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,218,1,0,20200803,NOP,MEM
846,Shot Chart Detail,0021901253,269,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,6,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,25,1,1,20200803,NOP,MEM
847,Shot Chart Detail,0021901253,295,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,4,55,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-2,1,0,20200803,NOP,MEM
848,Shot Chart Detail,0021901253,309,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,4,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,8,29,1,1,20200803,NOP,MEM
849,Shot Chart Detail,0021901253,361,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,0,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-102,239,1,0,20200803,NOP,MEM
850,Shot Chart Detail,0021901253,371,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,0,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,24,31,1,0,20200803,NOP,MEM
851,Shot Chart Detail,0021901253,385,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,10,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-143,212,1,0,20200803,NOP,MEM
852,Shot Chart Detail,0021901253,394,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,9,26,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,42,1,0,20200803,NOP,MEM
853,Shot Chart Detail,0021901253,445,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,6,49,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,9,272,1,0,20200803,NOP,MEM
854,Shot Chart Detail,0021901253,488,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,3,27,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-19,48,1,0,20200803,NOP,MEM
855,Shot Chart Detail,0021901253,650,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,5,9,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,114,233,1,1,20200803,NOP,MEM
856,Shot Chart Detail,0021901253,658,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,4,45,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-14,41,1,0,20200803,NOP,MEM
857,Shot Chart Detail,0021901253,688,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,3,28,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,30,39,1,0,20200803,NOP,MEM
858,Shot Chart Detail,0021901253,694,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,2,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-182,201,1,0,20200803,NOP,MEM
859,Shot Chart Detail,0021901253,704,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-33,12,1,1,20200803,NOP,MEM
860,Shot Chart Detail,0021901253,707,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,25,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-22,34,1,0,20200803,NOP,MEM
861,Shot Chart Detail,0021901262,43,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,8,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,17,1,1,20200805,UTA,MEM
862,Shot Chart Detail,0021901262,58,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,6,59,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,1,20200805,UTA,MEM
863,Shot Chart Detail,0021901262,108,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,4,2,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,111,165,1,0,20200805,UTA,MEM
864,Shot Chart Detail,0021901262,127,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,2,1,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,27,123,1,1,20200805,UTA,MEM
865,Shot Chart Detail,0021901262,342,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,1,4,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,20,137,1,0,20200805,UTA,MEM
866,Shot Chart Detail,0021901262,376,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,10,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,144,234,1,1,20200805,UTA,MEM
867,Shot Chart Detail,0021901262,379,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,10,31,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,72,79,1,0,20200805,UTA,MEM
868,Shot Chart Detail,0021901262,419,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,7,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,47,258,1,1,20200805,UTA,MEM
869,Shot Chart Detail,0021901262,426,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,6,42,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,33,73,1,1,20200805,UTA,MEM
870,Shot Chart Detail,0021901262,446,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,5,36,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,35,24,1,1,20200805,UTA,MEM
871,Shot Chart Detail,0021901262,617,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,6,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,116,53,1,0,20200805,UTA,MEM
872,Shot Chart Detail,0021901262,640,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,4,12,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,50,111,1,0,20200805,UTA,MEM
873,Shot Chart Detail,0021901262,644,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,3,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-4,125,1,0,20200805,UTA,MEM
874,Shot Chart Detail,0021901262,672,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,2,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,62,260,1,0,20200805,UTA,MEM
875,Shot Chart Detail,0021901262,706,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,24,1,1,20200805,UTA,MEM
876,Shot Chart Detail,0021901275,34,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,8,50,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,2,1,1,20200807,MEM,OKC
877,Shot Chart Detail,0021901275,88,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,4,38,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-60,110,1,0,20200807,MEM,OKC
878,Shot Chart Detail,0021901275,97,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,3,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,5,1,0,20200807,MEM,OKC
879,Shot Chart Detail,0021901275,135,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,0,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,157,190,1,0,20200807,MEM,OKC
880,Shot Chart Detail,0021901275,329,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,0,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,-4,1,1,20200807,MEM,OKC
881,Shot Chart Detail,0021901275,360,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,11,8,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-43,54,1,0,20200807,MEM,OKC
882,Shot Chart Detail,0021901275,371,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,9,35,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,11,264,1,1,20200807,MEM,OKC
883,Shot Chart Detail,0021901275,430,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,5,21,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-4,1,1,20200807,MEM,OKC
884,Shot Chart Detail,0021901275,436,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,4,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,199,147,1,0,20200807,MEM,OKC
885,Shot Chart Detail,0021901275,468,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,3,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,149,226,1,0,20200807,MEM,OKC
886,Shot Chart Detail,0021901275,582,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,7,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,16,251,1,0,20200807,MEM,OKC
887,Shot Chart Detail,0021901275,595,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,6,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,3,1,1,20200807,MEM,OKC
888,Shot Chart Detail,0021901286,20,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,10,12,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,13,1,1,20200809,TOR,MEM
889,Shot Chart Detail,0021901286,23,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,9,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-220,144,1,1,20200809,TOR,MEM
890,Shot Chart Detail,0021901286,27,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,9,21,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-56,69,1,0,20200809,TOR,MEM
891,Shot Chart Detail,0021901286,62,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,6,57,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-67,69,1,0,20200809,TOR,MEM
892,Shot Chart Detail,0021901286,120,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,3,1,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-70,111,1,0,20200809,TOR,MEM
893,Shot Chart Detail,0021901286,158,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,0,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,102,232,1,0,20200809,TOR,MEM
894,Shot Chart Detail,0021901286,295,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,4,15,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-44,46,1,0,20200809,TOR,MEM
895,Shot Chart Detail,0021901286,305,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,3,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,15,54,1,0,20200809,TOR,MEM
896,Shot Chart Detail,0021901286,323,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,2,40,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-36,76,1,1,20200809,TOR,MEM
897,Shot Chart Detail,0021901286,345,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,0,13,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,3,254,1,1,20200809,TOR,MEM
898,Shot Chart Detail,0021901286,382,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,9,50,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,1,1,0,20200809,TOR,MEM
899,Shot Chart Detail,0021901286,403,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,8,35,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,77,57,1,0,20200809,TOR,MEM
900,Shot Chart Detail,0021901286,448,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,5,34,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,6,1,0,20200809,TOR,MEM
901,Shot Chart Detail,0021901286,482,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,2,55,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,8,1,0,20200809,TOR,MEM
902,Shot Chart Detail,0021901286,564,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,10,55,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,5,1,1,20200809,TOR,MEM
903,Shot Chart Detail,0021901286,575,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,9,54,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,4,1,1,20200809,TOR,MEM
904,Shot Chart Detail,0021901286,653,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,4,51,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,47,22,1,0,20200809,TOR,MEM
905,Shot Chart Detail,0021901286,681,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,1,56,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,68,1,0,20200809,TOR,MEM
906,Shot Chart Detail,0021901286,707,1629630,Ja Morant,1610612763,Memphis Grizzlies,4,0,33,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,15,1,1,20200809,TOR,MEM
907,Shot Chart Detail,0021901301,12,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,11,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,106,278,1,0,20200811,MEM,BOS
908,Shot Chart Detail,0021901301,34,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,9,36,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,35,1,0,20200811,MEM,BOS
909,Shot Chart Detail,0021901301,82,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,6,18,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,10,1,1,20200811,MEM,BOS
910,Shot Chart Detail,0021901301,85,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,5,53,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,29,1,1,20200811,MEM,BOS
911,Shot Chart Detail,0021901301,266,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,5,43,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,3,1,0,20200811,MEM,BOS
912,Shot Chart Detail,0021901301,277,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,5,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,6,1,1,20200811,MEM,BOS
913,Shot Chart Detail,0021901301,315,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,2,20,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,3,1,0,20200811,MEM,BOS
914,Shot Chart Detail,0021901301,331,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,1,21,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-179,179,1,0,20200811,MEM,BOS
915,Shot Chart Detail,0021901301,381,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,10,5,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-13,100,1,1,20200811,MEM,BOS
916,Shot Chart Detail,0021901301,387,1629630,Ja Morant,1610612763,Memphis Grizzlies,3,9,25,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,20,1,1,20200811,MEM,BOS
